NOME_CEDENTE,Yield_hje,Dias_Hoje,VALOR_NOMINAL_Medio,PDD_pct,Quantidade,Atraso_pct
DANPETRO DISTRIBUIDORA DE PETROLEO S/A,0.7177723235886828,30.268908513268,43005.04592592594,0.0020515341006527485,81,0.0934743872621503
J L TRANSPORTES EIRELI,0.7159879390556529,45.468613529699724,34643.37903225807,0.004732397988915728,62,0.09134023422883353
DAX OIL REFINO S/A,0.8741642834873138,2.0702655793477063,115745.39875,0.002261912190906721,8,0.3615793640348233
